,video,short-term_memorability,long-term_memorability
612,8271,0.8635680675506592,0.7283409833908081
613,8272,0.8533638119697571,0.8387507200241089
614,8274,0.8688551187515259,0.8348233699798584
615,8275,0.8217512369155884,0.7696118950843811
616,8276,0.8581775426864624,0.735665500164032
617,8277,0.8181590437889099,0.6875112056732178
618,8279,0.7430186867713928,0.4884365499019623
619,8280,0.9004314541816711,0.8244134783744812
620,8282,0.8974459767341614,0.8822730779647827
621,8283,0.8189585208892822,0.7002381086349487
622,8284,0.8909283876419067,0.8413060903549194
623,8286,0.8824757933616638,0.8315876722335815
624,8287,0.8293741345405579,0.6407851576805115
625,8288,0.8700441122055054,0.8254728913307191
626,8289,0.8918325901031494,0.923038363456726
627,8290,0.8213300704956055,0.7264721989631653
628,8291,0.8538529276847839,0.6836054921150208
629,8292,0.8128727674484253,0.6667094826698303
630,8293,0.895282506942749,0.7967100143432617
631,8294,0.8861208558082581,0.7890136837959291
632,8295,0.8994899988174438,0.8631603121757507
633,8296,0.9499494433403016,0.965895414352417
634,8297,0.8162379264831543,0.693494439125061
635,8299,0.8064532279968262,0.6277602910995483
636,8300,0.859031081199646,0.8059633374214172
637,8301,0.8228916525840759,0.724662184715271
638,8303,0.9040489196777344,0.8732983469963074
639,8304,0.8430610299110413,0.7565898299217224
640,8305,0.8564978837966919,0.7861582636833191
641,8306,0.902481496334076,0.8726736903190613
642,8308,0.8511226773262024,0.8023520112037659
643,8309,0.8920244574546814,0.8802378177642822
644,8310,0.8598507642745972,0.7260633707046509
645,8311,0.7874379158020021,0.6309648752212524
646,8313,0.9027199745178224,0.8852261304855347
647,8314,0.8743935227394104,0.7935749888420105
648,8316,0.7869476079940796,0.726195752620697
649,8317,0.827170729637146,0.7077097892761229
650,8318,0.8435235619544983,0.7528783082962036
651,8319,0.7640947699546814,0.6862783432006836
652,8322,0.8991101384162903,0.8409702181816101
653,8323,0.8904303908348083,0.8417629599571228
654,8324,0.9346392750740052,0.9283645153045654
655,8325,0.8907473683357239,0.6836158037185669
656,8326,0.923898458480835,0.8900425434112549
657,8327,0.7459578514099121,0.5156594514846802
658,8328,0.8794844150543213,0.7982441782951355
659,8329,0.8350594043731691,0.7033010125160217
660,8330,0.8010576963424683,0.7030608057975769
661,8331,0.9114489555358888,0.8093010783195496
662,8333,0.8247811794281006,0.7348722219467163
663,8334,0.8623532652854919,0.8279175162315369
664,8335,0.9105383157730104,0.8453401923179626
665,8336,0.8507165312767029,0.7916607856750488
666,8337,0.8627813458442688,0.7963226437568665
667,8338,0.8738725185394287,0.7809002995491028
668,8339,0.8228710293769836,0.7297917604446411
669,8341,0.892497718334198,0.8291788101196289
670,8344,0.91158789396286,0.9560135006904602
671,8345,0.8424637317657471,0.7215259075164795
672,8346,0.8613079190254211,0.8194501996040344
673,8347,0.8788473606109619,0.7840213775634766
674,8348,0.8197264671325684,0.7178671956062317
675,8349,0.8890394568443298,0.8410378098487854
676,8350,0.8213505148887634,0.6504212617874146
677,8351,0.8834656476974487,0.7946394681930542
678,8352,0.8446785807609558,0.683445930480957
679,8353,0.8368616104125977,0.7607380747795105
680,8354,0.8167608380317688,0.7541909217834473
681,8355,0.9114798903465272,0.8490293622016907
682,8356,0.8651475310325623,0.7779110670089722
683,8357,0.8859333992004395,0.8123330473899841
684,8358,0.9107789993286132,0.8656846880912781
685,8359,0.8429039716720581,0.8104503154754639
686,8360,0.7872205376625061,0.7547326087951659
687,8361,0.7988232374191284,0.6467000842094421
688,8363,0.8327646851539612,0.7302359938621521
689,8364,0.8740403652191162,0.7615032792091371
690,8365,0.8422388434410095,0.7194956541061401
691,8366,0.8765392303466797,0.7783476114273071
692,8367,0.8375723361968994,0.7343149781227112
693,8368,0.8921006321907043,0.9029593467712402
694,8369,0.8495110273361206,0.8287089467048645
695,8371,0.8613832592964172,0.791050910949707
696,8374,0.8934999704360962,0.8326165676116943
697,8375,0.777779221534729,0.6849735379219055
698,8377,0.8901998996734619,0.8236279487609863
699,8378,0.8557500243186951,0.730221152305603
700,8379,0.7723143100738525,0.609718918800354
701,8380,0.782680094242096,0.6707835793495178
702,8381,0.8123944997787476,0.7609969973564148
703,8382,0.861567497253418,0.78863525390625
704,8383,0.8455143570899963,0.6999130845069885
705,8384,0.8544416427612305,0.7207492589950562
706,8385,0.853191614151001,0.7776204943656921
707,8386,0.8405014872550964,0.7496418952941895
708,8387,0.9025839567184448,0.8409902453422546
709,8389,0.8576678037643433,0.8601040244102478
710,8390,0.9000726342201233,0.8364353179931641
711,8394,0.8136578202247621,0.7613434195518494
712,8395,0.8952779769897461,0.8762407898902893
713,8396,0.8210897445678711,0.7243345975875854
714,8397,0.8708922863006592,0.7811353802680969
715,8398,0.8609971404075623,0.8454388976097107
716,8399,0.8687545657157898,0.7960973381996155
717,8400,0.8528109192848206,0.7959730625152588
718,8401,0.9234634637832642,0.9439123272895812
719,8402,0.8184144496917725,0.7709577083587646
720,8403,0.8814486265182495,0.8377957344055176
721,8405,0.8611724972724915,0.8349128365516663
722,8406,0.8539429306983948,0.8105884194374084
723,8407,0.9193281531333924,0.8809414505958557
724,8409,0.8870148658752441,0.8570771813392639
725,8410,0.8688681721687317,0.8000936508178711
726,8414,0.8601654171943665,0.7427026629447937
727,8415,0.8892830014228821,0.8372454643249512
728,8420,0.8515191078186035,0.7587615847587585
729,8421,0.8362876176834106,0.7671742439270021
730,8422,0.8165156841278076,0.7516560554504395
731,8423,0.8468656539916992,0.7745265364646912
732,8425,0.8817905187606812,0.789286732673645
733,8426,0.8265368938446045,0.7800748348236084
734,8427,0.882289469242096,0.7934080362319946
735,8428,0.8470622897148132,0.7214441895484924
736,8429,0.8213522434234619,0.7180284857749939
737,8430,0.8345692157745361,0.7794610261917114
738,8433,0.7833101749420166,0.635153591632843
739,8434,0.7715785503387451,0.618482768535614
740,8435,0.8197692632675171,0.7212094664573669
741,8436,0.8938202857971191,0.8024176359176636
742,8437,0.7846638560295105,0.6170858144760132
743,8438,0.8766699433326721,0.8116951584815979
744,8439,0.8165267705917358,0.7886533737182617
745,8441,0.8391637802124023,0.7324520945549011
746,8442,0.8692926168441772,0.8140853643417358
747,8443,0.8819743990898132,0.8597272634506226
748,8444,0.8025832176208496,0.5063157677650452
749,8446,0.8252608776092529,0.6898928284645081
750,8447,0.8606933355331421,0.715357780456543
751,8448,0.8560642004013062,0.7773422598838806
752,8449,0.9015486240386964,0.8721681833267212
753,8451,0.8888624310493469,0.8332144618034363
754,8452,0.8178309202194214,0.6905264854431152
755,8453,0.8826069831848145,0.8261138796806335
756,8454,0.8416382670402527,0.7250094413757324
757,8455,0.9007656574249268,0.8869458436965942
758,8456,0.8501177430152893,0.7540596127510071
759,8458,0.8549302816390991,0.7623695135116577
760,8459,0.895899772644043,0.8099543452262878
761,8461,0.8405623435974121,0.7520406246185303
762,8464,0.8835764527320862,0.8661263585090637
763,8465,0.8324679136276245,0.7549247145652771
764,8466,0.8541883826255798,0.8160204291343689
765,8468,0.7899299263954163,0.6232163906097412
766,8470,0.8277361989021301,0.7492464780807495
767,8471,0.8471271991729736,0.777542769908905
768,8472,0.8103151321411133,0.7875942587852478
769,8473,0.8121941685676575,0.6344221234321594
770,8474,0.8791907429695129,0.8575206995010376
771,8475,0.8181639909744263,0.7047075033187866
772,8476,0.8437442779541016,0.7689597606658936
773,8477,0.9022193551063538,0.8539087176322937
774,8478,0.903636395931244,0.8227759599685669
775,8479,0.8101071119308472,0.5987248420715332
776,8480,0.8062705993652344,0.6880165338516235
777,8481,0.8402907252311707,0.7250462770462036
778,8482,0.8197233080863953,0.7012829184532166
779,8485,0.8378613591194153,0.7311933636665344
780,8487,0.8464633226394653,0.7823265790939331
781,8488,0.8569707274436951,0.7664556503295898
782,8489,0.8768216967582703,0.7665179967880249
783,8491,0.8312358856201172,0.7231432199478149
784,8492,0.9059427976608276,0.8824878931045532
785,8493,0.8736156225204468,0.8229444026947021
786,8494,0.8957737684249878,0.8774968385696411
787,8495,0.8752084374427795,0.7974934577941895
788,8496,0.8093376755714417,0.7573758363723755
789,8497,0.8797719478607178,0.8372418284416199
790,8498,0.903369963169098,0.8354356288909912
791,8499,0.8457684516906738,0.7400889396667479
792,8500,0.8052030801773071,0.6667675375938416
793,8503,0.8545458316802979,0.70688396692276
794,8504,0.8763291239738464,0.8249189257621765
795,8505,0.8852640986442566,0.8329247832298279
796,8506,0.8663449883460999,0.8246009945869446
797,8507,0.8836744427680969,0.8193809390068054
798,8508,0.8770614266395569,0.8369645476341248
799,8509,0.8126640915870667,0.7066771388053894
800,8510,0.7880067229270935,0.6510540843009949
801,8512,0.8391465544700623,0.7192347049713135
802,8513,0.8503198623657227,0.813002347946167
803,8514,0.8724757432937622,0.8082330226898193
804,8515,0.8465859889984131,0.7060109972953796
805,8516,0.9163585305213928,0.8833130002021791
806,8517,0.8452245593070984,0.750794529914856
807,8518,0.8539149761199951,0.7691962122917175
808,8520,0.7901267409324646,0.6933813691139221
809,8521,0.9239675998687744,0.9015374183654784
810,8522,0.8908143043518066,0.8394739031791687
811,8525,0.8399274349212646,0.7307516932487488
812,8526,0.853488564491272,0.7853856086730957
813,8529,0.8350164890289307,0.7791926264762878
814,8530,0.8915585875511169,0.8005779385566711
815,8531,0.8372834324836731,0.7879806160926819
816,8532,0.8961621522903442,0.8489351272583008
817,8535,0.8849719166755676,0.8380162119865417
818,8538,0.8569180369377136,0.8461750149726868
819,8542,0.8303518891334534,0.791279137134552
820,8543,0.8429945111274719,0.7465725541114807
821,8544,0.8456199169158936,0.7010347843170166
822,8545,0.7952961325645447,0.6575475931167603
823,8546,0.8072733879089355,0.6923852562904358
824,8547,0.8170380592346191,0.7083541750907898
825,8549,0.8308916091918945,0.7607976198196411
826,8550,0.8766500353813171,0.8476356267929077
827,8551,0.9060498476028442,0.926625430583954
828,8552,0.8508743643760681,0.7854534983634949
829,8553,0.8370954990386963,0.7178084850311279
830,8554,0.8198763132095337,0.7794279456138611
831,8556,0.8630006909370422,0.8008401393890381
832,8557,0.9255239367485046,0.9102946519851683
833,8558,0.8894472718238831,0.8412913084030151
834,8560,0.8831369280815125,0.8419535160064697
835,8561,0.90189927816391,0.8323772549629211
836,8562,0.8824363946914673,0.8170778155326843
837,8563,0.7959200739860535,0.6575619578361511
838,8565,0.87503582239151,0.7789238691329956
839,8566,0.880396842956543,0.8677190542221069
840,8568,0.8912322521209717,0.8575617671012878
841,8572,0.8262167572975159,0.7865250110626221
842,8573,0.8310011029243469,0.6898058652877808
843,8575,0.8769185543060303,0.8093441128730774
844,8576,0.8890565037727356,0.8614532947540283
845,8577,0.8784993886947632,0.7723084688186646
846,8578,0.8645194172859192,0.7950486540794373
847,8579,0.8036524057388306,0.6873641610145569
848,8580,0.90493643283844,0.8941574096679688
849,8581,0.8337637186050415,0.7754226326942444
850,8582,0.8795158267021179,0.7968726158142091
851,8583,0.8549408316612244,0.7238519191741943
852,8584,0.8685354590415955,0.8071218132972717
853,8585,0.8260724544525146,0.766011655330658
854,8586,0.882727324962616,0.8521484732627869
855,8587,0.890884280204773,0.8523756265640259
856,8588,0.7939646244049072,0.7135864496231079
857,8590,0.9070752263069152,0.9188122749328612
858,8591,0.8969351649284363,0.8202517628669739
859,8592,0.8585397601127625,0.8024836182594299
860,8593,0.8705059289932251,0.8417535424232483
861,8594,0.8597366809844971,0.7580469250679016
862,8595,0.8510351181030273,0.7666690945625305
863,8596,0.8725506067276001,0.8326113820075989
864,8597,0.8994494676589966,0.882240891456604
865,8598,0.8535016179084778,0.7421627640724182
866,8600,0.8867879509925842,0.8329722881317139
867,8601,0.8759416937828064,0.800956130027771
868,8602,0.8730881810188293,0.7765898108482361
869,8603,0.8413299918174744,0.7836564779281616
870,8604,0.8028952479362488,0.660349428653717
871,8605,0.8696492910385132,0.7895261645317078
872,8606,0.8917312622070312,0.8193368911743164
873,8607,0.8781987428665161,0.7944425344467163
874,8609,0.9242663979530334,0.8654608726501465
875,8611,0.8762111067771912,0.8106842041015625
876,8613,0.8027414679527283,0.6501739621162415
877,8614,0.9077242016792296,0.7934193015098572
878,8615,0.8811470270156859,0.7869086861610413
879,8616,0.8585094213485718,0.7675778269767761
880,8618,0.8295577764511108,0.7352889776229858
881,8619,0.8753808736801147,0.7871854305267334
882,8621,0.8639265894889832,0.7574412226676941
883,8622,0.8298100829124451,0.7163034081459045
884,8623,0.8563251495361328,0.7689728736877441
885,8624,0.8776417970657349,0.7906360626220703
886,8625,0.8743844032287598,0.8247357010841371
887,8628,0.8931323289871216,0.9215080738067628
888,8629,0.8845216631889343,0.8323490619659424
889,8630,0.8914875984191895,0.8140833973884583
890,8631,0.7801735401153564,0.7330696582794191
891,8632,0.8259466886520386,0.7472153902053833
892,8633,0.8682704567909241,0.7770932912826538
893,8635,0.8555101752281189,0.7592708468437195
894,8636,0.871606707572937,0.7854018807411194
895,8637,0.8981944918632507,0.7829901576042175
896,8638,0.9083082675933838,0.915002465248108
897,8640,0.820700466632843,0.7517293095588684
898,8641,0.8543687462806702,0.7731314301490784
899,8642,0.7890658974647522,0.6349199414253235
900,8643,0.8374163508415222,0.6088492274284363
901,8644,0.8827059268951416,0.7985684871673584
902,8646,0.7555119395256042,0.5845443606376648
903,8647,0.8658930063247681,0.7971363067626953
904,8648,0.8437572717666626,0.7684981226921082
905,8649,0.907836139202118,0.8805975914001465
906,8650,0.8205143213272095,0.6573225259780884
907,8652,0.8501029014587402,0.7383230328559875
908,8653,0.7703337073326111,0.6773419380187988
909,8654,0.8930503129959106,0.8083120584487915
910,8655,0.9185083508491516,0.9272053837776184
911,8657,0.8473529219627379,0.7367897033691406
912,8658,0.872625470161438,0.7625672221183777
913,8659,0.8566486835479736,0.7460957765579224
914,8660,0.8807653784751892,0.8165102601051331
915,8661,0.8365818858146667,0.6512405872344971
916,8663,0.8579976558685303,0.7360613346099854
917,8664,0.7450966835021973,0.6630761623382568
918,8665,0.8594701290130615,0.7824105620384216
919,8667,0.8769738674163818,0.751632571220398
920,8668,0.8425095677375793,0.7719720005989075
921,8669,0.8185351490974426,0.7150257229804993
922,8670,0.8629363775253296,0.7914944887161255
923,8671,0.8795894384384155,0.7805716991424559
924,8672,0.8478603959083557,0.7222533822059631
925,8673,0.7957419753074646,0.629489541053772
926,8674,0.7930921316146851,0.7164438962936401
927,8676,0.692338228225708,0.5354253649711609
928,8677,0.8307885527610779,0.7460999488830566
929,8678,0.8654042482376099,0.7348560690879822
930,8679,0.861490786075592,0.7290297746658325
931,8680,0.9064731597900392,0.795829176902771
932,8683,0.8432036042213441,0.6440080404281616
933,8684,0.8856548070907593,0.7542734742164612
934,8685,0.8555389642715454,0.7717474699020386
935,8687,0.8172791600227356,0.6447855830192566
936,8689,0.8631220459938049,0.7612165808677673
937,8691,0.8984382748603821,0.8605597615242004
938,8692,0.8687377572059631,0.8208025693893433
939,8693,0.8291594386100769,0.7249347567558289
940,8694,0.826207160949707,0.7625308036804199
941,8695,0.8432873487472534,0.7027085423469543
942,8696,0.8744374513626099,0.8267807960510254
943,8698,0.9009811878204346,0.8618336319923401
944,8700,0.8745929002761841,0.7867798209190369
945,8701,0.8125036358833313,0.7430644035339355
946,8702,0.8777400255203247,0.7910383343696594
947,8704,0.8450611233711243,0.7771846055984497
948,8705,0.8631524443626404,0.7752249836921692
949,8708,0.8639197349548341,0.8023780584335327
950,8709,0.8624541759490967,0.7807720303535461
951,8710,0.8626486659049988,0.7815077304840088
952,8711,0.8799241781234741,0.797293484210968
953,8713,0.8910756111145021,0.8574209213256836
954,8714,0.86234450340271,0.795735776424408
955,8717,0.846513032913208,0.731637716293335
956,8718,0.8909309506416321,0.8207690119743347
957,8719,0.8228151202201843,0.7248826026916504
958,8720,0.8826131820678711,0.8087385296821594
959,8722,0.8701382279396057,0.8017371892929077
960,8723,0.8696357607841492,0.8153594732284546
961,8724,0.8855507373809814,0.8622322678565979
962,8725,0.8614513874053955,0.7789521813392639
963,8726,0.8808562755584717,0.8236202597618103
964,8727,0.8505265116691589,0.6425538063049316
965,8729,0.7935611009597778,0.6643047928810121
966,8730,0.8769646286964417,0.7888407707214355
967,8731,0.8535701632499695,0.8466212153434753
968,8732,0.8440907597541809,0.6947466135025024
969,8733,0.8188521265983582,0.6682562828063965
970,8734,0.8074324131011963,0.7273181676864624
971,8735,0.8527342081069946,0.7340014576911926
972,8736,0.8269234299659729,0.7549489140510559
973,8738,0.890031635761261,0.8305532336235046
974,8739,0.8216245174407959,0.6096209287643433
975,8740,0.8319105505943298,0.7688601016998291
976,8741,0.8605666756629944,0.7728168964385986
977,8742,0.8028469085693359,0.634735107421875
978,8743,0.8562586903572083,0.7732119560241699
979,8744,0.8556320071220398,0.7121531963348389
980,8746,0.8709942102432251,0.8107100129127502
981,8748,0.8617820739746094,0.8060319423675537
982,8749,0.8627958893775941,0.7511307001113892
983,8750,0.892827033996582,0.8333314061164856
984,8751,0.8491672277450562,0.7042666673660278
985,8752,0.8871580362319946,0.8981250524520874
986,8753,0.8949458003044128,0.8502736687660217
987,8754,0.8739243745803833,0.8356698155403137
988,8755,0.8728711605072021,0.811244785785675
989,8756,0.9129599332809448,0.882044792175293
990,8757,0.8812304735183716,0.8187397122383118
991,8758,0.8025600910186768,0.6210911870002747
992,8759,0.8961060643196106,0.8579343557357788
993,8760,0.8559135794639587,0.780430793762207
994,8762,0.7956326007843018,0.739231288433075
995,8763,0.7741973400115967,0.6948357224464417
996,8764,0.8745367527008057,0.7749218940734863
997,8765,0.7993830442428589,0.6787647604942322
998,8766,0.8172441124916077,0.7516421675682068
999,8768,0.8498985767364502,0.7506288886070251
1000,8770,0.8728728294372559,0.7970540523529053
1001,8771,0.8512812256813049,0.7049114108085632
1002,8772,0.8517304062843323,0.75103360414505
1003,8774,0.8693870902061462,0.7973973751068115
1004,8775,0.9057574272155762,0.9042588472366332
1005,8776,0.8285925388336182,0.7334505319595337
1006,8778,0.8513919115066528,0.8164503574371338
1007,8779,0.8488360643386841,0.7882872819900513
1008,8780,0.8322411775588989,0.7021997570991516
1009,8781,0.8314289450645447,0.7310225367546082
1010,8782,0.8230948448181152,0.7747202515602112
1011,8783,0.9039306640625,0.9146021008491516
1012,8784,0.8159446716308594,0.6754737496376038
1013,8785,0.7848802804946899,0.6396790146827698
1014,8786,0.8976781368255615,0.8814269900321959
1015,8788,0.8591260313987732,0.7046940922737122
1016,8789,0.8846102952957153,0.8536022305488586
1017,8790,0.8626891374588013,0.7427618503570557
1018,8791,0.8546114563941956,0.7556659579277039
1019,8792,0.8190194368362427,0.7421610951423645
1020,8794,0.8689239621162415,0.8082516193389893
1021,8795,0.8429907560348511,0.7294360399246216
1022,8796,0.8705368041992188,0.7972726225852966
1023,8797,0.8884500861167908,0.8341583609580994
1024,8799,0.8797488808631897,0.8485708236694336
1025,8800,0.8314681053161621,0.7403148412704468
1026,8802,0.8978711366653442,0.7947853803634644
1027,8803,0.9236127734184264,0.8631841540336609
1028,8804,0.9022973775863647,0.8370741009712219
1029,8805,0.7966600060462952,0.6477202773094177
1030,8806,0.8663638234138489,0.7879545092582703
1031,8807,0.8482891917228699,0.7395030856132507
1032,8808,0.8384091258049011,0.7381749153137207
1033,8810,0.8506227135658264,0.7782498002052307
1034,8811,0.8448259830474854,0.7236645817756653
1035,8813,0.77549809217453,0.7006224989891052
1036,8814,0.8817834854125977,0.804627537727356
1037,8815,0.9220910072326659,0.9940295815467834
1038,8816,0.8454082012176514,0.7399500608444214
1039,8817,0.9146642088890076,0.8708514571189879
1040,8818,0.8660459518432617,0.7973418235778809
1041,8819,0.8870887160301208,0.7987648248672485
1042,8820,0.8501816987991333,0.74979168176651
1043,8821,0.8234996199607849,0.7454174757003784
1044,8822,0.8468664288520813,0.7346165776252747
1045,8825,0.878604531288147,0.7573202252388
1046,8826,0.86662358045578,0.8281677365303041
1047,8827,0.9152507781982422,0.8693726658821106
1048,8828,0.8670629858970642,0.8630451560020447
1049,8829,0.8524667620658875,0.7692365646362305
1050,8830,0.8804618120193481,0.8254131078720093
1051,8833,0.9190725684165956,0.8543490767478943
1052,8834,0.8667111992835999,0.7759979963302612
1053,8835,0.8659350872039795,0.7435134053230286
1054,8837,0.853198766708374,0.7788709402084351
1055,8838,0.8387529850006104,0.759895920753479
1056,8840,0.8748591542243958,0.8065323829650879
1057,8842,0.8322814702987671,0.7265831232070923
1058,8843,0.8650231957435608,0.7797041535377502
1059,8845,0.8202525973320007,0.767414391040802
1060,8846,0.8279977440834045,0.7575358748435974
1061,8849,0.8516678214073181,0.7564297318458557
1062,8851,0.8609530329704285,0.8266057372093201
1063,8852,0.8594338297843933,0.7579312324523926
1064,8853,0.8739066123962402,0.823879063129425
1065,8855,0.8629643321037292,0.8142182230949402
1066,8856,0.8738958239555359,0.8003100156784058
1067,8858,0.9069763422012328,0.8554255962371826
1068,8859,0.8503346443176271,0.7734724283218384
1069,8860,0.9149484038352966,0.8777731657028198
1070,8861,0.9281005859375,0.8752798438072205
1071,8862,0.8719764351844788,0.8038308620452881
1072,8863,0.9104151129722596,0.871576189994812
1073,8865,0.7993999719619751,0.5975991487503052
1074,8866,0.8856594562530518,0.8261300325393677
1075,8868,0.8718571662902832,0.8476149439811707
1076,8869,0.8697509765625,0.8010552525520325
1077,8870,0.8288789391517639,0.7613607048988342
1078,8871,0.91902357339859,0.8708854913711548
1079,8872,0.8605037927627563,0.8180980682373047
1080,8873,0.8289492130279541,0.753391683101654
1081,8874,0.849873423576355,0.7801244258880615
1082,8875,0.840251624584198,0.7166967988014221
1083,8876,0.9088826179504396,0.8798413276672363
1084,8877,0.8574579358100891,0.6951789259910583
1085,8878,0.9057464003562928,0.8434123396873474
1086,8879,0.8451881408691406,0.7055226564407349
1087,8881,0.8100610971450806,0.7546484470367432
1088,8883,0.8691652417182922,0.7770513296127319
1089,8885,0.88148033618927,0.7604048252105713
1090,8887,0.8773537874221802,0.7404289245605469
1091,8888,0.872567892074585,0.8531383275985718
1092,8889,0.8645230531692505,0.7816300392150879
1093,8890,0.8350617289543152,0.6852240562438965
1094,8891,0.763830304145813,0.6217030882835388
1095,8892,0.903356909751892,0.8661617040634155
1096,8893,0.8813879489898682,0.8008787631988525
1097,8894,0.8618667721748352,0.7886669039726257
1098,8895,0.8344783782958984,0.7341639399528503
1099,8896,0.8657591938972473,0.8483552932739258
1100,8897,0.8893071413040161,0.8862820863723755
1101,8900,0.8276472687721252,0.7248767018318176
1102,8902,0.8653629422187805,0.8163425326347351
1103,8903,0.7991939783096313,0.6646835207939148
1104,8904,0.8610053658485413,0.7997240424156189
1105,8905,0.8005197644233704,0.7615323066711426
1106,8906,0.8587223291397095,0.8811071515083313
1107,8907,0.8720952272415161,0.8299314975738525
1108,8909,0.8327856063842773,0.6158072352409363
1109,8910,0.8912016153335571,0.8476690053939819
1110,8911,0.8489284515380859,0.7813690900802612
1111,8912,0.8839589953422546,0.8652064800262451
1112,8913,0.8426288962364197,0.779457688331604
1113,8914,0.8532184958457947,0.7252122163772583
1114,8915,0.8735888600349426,0.8044129610061646
1115,8916,0.8944752216339111,0.8499534726142883
1116,8918,0.7735856175422668,0.6867560148239136
1117,8920,0.8610050082206726,0.8294875025749207
1118,8923,0.8712657690048218,0.7761172652244568
1119,8924,0.8702080249786377,0.7907916903495789
1120,8926,0.893686830997467,0.8489271998405457
1121,8928,0.8361172080039978,0.732415497303009
1122,8929,0.8864560127258301,0.8054871559143066
1123,8930,0.9030781984329224,0.8482386469841003
1124,8931,0.8501294851303101,0.7635897397994995
1125,8932,0.8739418983459473,0.8063161373138428
1126,8933,0.8428253531455994,0.7671318054199219
1127,8934,0.8675205707550049,0.8221566677093506
1128,8935,0.8733199834823608,0.8361718654632568
1129,8937,0.8791009783744812,0.7613893747329712
1130,8938,0.8504018187522888,0.7110380530357361
1131,8940,0.8567519783973694,0.763215184211731
1132,8942,0.8199247717857361,0.701617419719696
1133,8944,0.8409626483917236,0.7813481092453003
1134,8945,0.9115302562713624,0.8978680968284607
1135,8946,0.906412661075592,0.8833331465721129
1136,8948,0.8486265540122986,0.7307887673377991
1137,8949,0.8549915552139282,0.7988367676734924
1138,8950,0.8275275230407715,0.6765999794006348
1139,8952,0.8134668469429016,0.6721232533454895
1140,8953,0.8955706954002379,0.8031964898109436
1141,8954,0.8070403933525085,0.7296891808509827
1142,8955,0.819310188293457,0.8012447953224182
1143,8956,0.8495199084281921,0.7652705311775208
1144,8957,0.8420052528381348,0.7239223122596741
1145,8959,0.8399273157119751,0.7756015062332153
1146,8960,0.9228856563568116,0.8982546329498291
1147,8961,0.8797168731689453,0.8269947171211243
1148,8962,0.8735096454620361,0.8526784181594849
1149,8963,0.8325572609901428,0.7433931827545166
1150,8964,0.877608060836792,0.8504277467727661
1151,8965,0.8618525266647339,0.7680933475494385
1152,8967,0.8497816920280457,0.6894426941871643
1153,8968,0.8834063410758972,0.855500340461731
1154,8969,0.9302361607551576,0.8461198806762695
1155,8970,0.890971302986145,0.8331953883171082
1156,8972,0.8999778628349304,0.8617568612098694
1157,8973,0.850601077079773,0.7395454645156859
1158,8974,0.8953114151954651,0.8443502187728882
1159,8976,0.902847945690155,0.8414038419723511
1160,8977,0.8728340268135071,0.7843208312988281
1161,8978,0.8978754281997681,0.8727571368217468
1162,8979,0.8701991438865662,0.8409445285797119
1163,8980,0.7626664638519287,0.6762435436248779
1164,8981,0.8743752241134644,0.7541115880012512
1165,8983,0.8715113401412964,0.7993879914283752
1166,8984,0.8236718773841858,0.7749907374382019
1167,8985,0.8780695199966431,0.7942186594009399
1168,8986,0.8881846070289612,0.8240177035331726
1169,8987,0.8545211553573608,0.7662370204925537
1170,8988,0.8327991366386414,0.762828528881073
1171,8989,0.8555546402931213,0.7714049816131592
1172,8990,0.8418513536453247,0.7242173552513123
1173,8992,0.8875602483749391,0.8284871578216553
1174,8994,0.8243377208709717,0.7316019535064697
1175,8995,0.9167470932006836,0.952253520488739
1176,8997,0.8820244669914246,0.8242036700248718
1177,8998,0.8471848964691162,0.8150802254676819
1178,8999,0.8904776573181152,0.8346717953681946
1179,9000,0.9040921926498412,0.8693299889564514
1180,9001,0.8991712927818298,0.8159583806991577
1181,9003,0.859726071357727,0.7648093104362488
1182,9004,0.8109358549118042,0.7253718376159668
1183,9005,0.8470882177352905,0.7761721014976501
1184,9006,0.8804007768630981,0.8082699775695801
1185,9007,0.7937108874320984,0.7092830538749695
1186,9008,0.8421568870544434,0.7332213521003723
1187,9009,0.8648101687431335,0.7135053873062134
1188,9010,0.8610751032829285,0.784673810005188
1189,9011,0.8775529861450195,0.8059625029563904
1190,9012,0.9029769897460938,0.8658482432365417
1191,9013,0.8890141248703003,0.8413199782371521
1192,9014,0.8832650184631348,0.8195123076438904
1193,9016,0.8836075663566589,0.8148049712181091
1194,9017,0.7985029816627502,0.7490211725234985
1195,9018,0.8355554342269897,0.609325110912323
1196,9020,0.8579383492469788,0.7276209592819214
1197,9022,0.8976352214813232,0.8517030477523804
1198,9025,0.9115166664123536,0.8800436854362488
1199,9026,0.8675181269645691,0.7636832594871521
1200,9027,0.9045138359069824,0.8554261922836304
1201,9028,0.9006830453872681,0.8456264138221741
1202,9031,0.8920922279357909,0.8169743418693542
1203,9032,0.8949594497680664,0.8577934503555298
1204,9033,0.8801375031471252,0.8294292688369751
1205,9034,0.8964582085609436,0.8523603677749634
1206,9035,0.8771076798439026,0.8433617949485779
1207,9037,0.8384901285171509,0.758470356464386
1208,9038,0.8162608146667479,0.7310245037078857
1209,9039,0.8154589533805847,0.7104790806770325
1210,9041,0.8927133679389954,0.8439103960990906
1211,9042,0.8093194961547852,0.6924628019332886
1212,9044,0.8815420866012573,0.8157662749290466
1213,9045,0.7849425673484802,0.6599773168563843
1214,9047,0.7855984568595886,0.7545405626296997
